,price,city,kms_driven,owner,age,power,brand
30354,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
30355,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
30356,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
30357,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
30358,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
30359,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
30360,32000.0,Delhi,12000,First Owner,6,100.0,Hero
30361,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
30362,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
30363,39000.0,Delhi,22000,First Owner,4,100.0,Hero
30364,30000.0,Karnal,6639,First Owner,9,180.0,TVS
30365,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
30366,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
30367,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
30368,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
30369,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
30370,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
30371,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
30372,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
30373,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
30374,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
30375,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
30376,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
30377,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
30378,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
30379,32000.0,Delhi,12000,First Owner,6,100.0,Hero
30380,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
30381,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
30382,39000.0,Delhi,22000,First Owner,4,100.0,Hero
30383,30000.0,Karnal,6639,First Owner,9,180.0,TVS
30384,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
30385,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
30386,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
30387,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
30388,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
30389,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
30390,11900.0,Noida,34968,First Owner,14,150.0,Hero
30391,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
30392,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
30393,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
30394,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
30395,25000.0,Delhi,48587,First Owner,8,150.0,Hero
30396,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
30397,87000.0,Pune,140,First Owner,3,160.0,Honda
30398,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
30399,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
30400,18000.0,Chennai,22824,First Owner,8,100.0,Hero
30401,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
30402,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
30403,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
30404,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
30405,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
30406,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
30407,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
30408,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
30409,11900.0,Noida,34968,First Owner,14,150.0,Hero
30410,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
30411,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
30412,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
30413,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
30414,25000.0,Delhi,48587,First Owner,8,150.0,Hero
30415,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
30416,87000.0,Pune,140,First Owner,3,160.0,Honda
30417,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
30418,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
30419,18000.0,Chennai,22824,First Owner,8,100.0,Hero
30420,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
30421,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
30422,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
30423,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
30424,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
30425,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
30426,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
30427,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
30428,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
30429,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
30430,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
30431,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
30432,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
30433,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
30434,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
30435,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
30436,32000.0,Delhi,12000,First Owner,6,100.0,Hero
30437,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
30438,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
30439,39000.0,Delhi,22000,First Owner,4,100.0,Hero
30440,30000.0,Karnal,6639,First Owner,9,180.0,TVS
30441,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
30442,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
30443,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
30444,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
30445,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
30446,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
30447,11900.0,Noida,34968,First Owner,14,150.0,Hero
30448,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
30449,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
30450,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
30451,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
30452,25000.0,Delhi,48587,First Owner,8,150.0,Hero
30453,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
30454,87000.0,Pune,140,First Owner,3,160.0,Honda
30455,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
30456,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
30457,18000.0,Chennai,22824,First Owner,8,100.0,Hero
30458,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
30459,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
30460,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
30461,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
30462,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
30463,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
30464,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
30465,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
30466,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
30467,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
30468,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
30469,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
30470,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
30471,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
30472,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
30473,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
30474,32000.0,Delhi,12000,First Owner,6,100.0,Hero
30475,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
30476,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
30477,39000.0,Delhi,22000,First Owner,4,100.0,Hero
30478,30000.0,Karnal,6639,First Owner,9,180.0,TVS
30479,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
30480,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
30481,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
30482,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
30483,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
30484,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
30485,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
30486,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
30487,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
30488,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
30489,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
30490,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
30491,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
30492,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
30493,32000.0,Delhi,12000,First Owner,6,100.0,Hero
30494,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
30495,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
30496,39000.0,Delhi,22000,First Owner,4,100.0,Hero
30497,30000.0,Karnal,6639,First Owner,9,180.0,TVS
30498,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
30499,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
30500,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
30501,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
30502,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
30503,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
30504,11900.0,Noida,34968,First Owner,14,150.0,Hero
30505,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
30506,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
30507,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
30508,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
30509,25000.0,Delhi,48587,First Owner,8,150.0,Hero
30510,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
30511,87000.0,Pune,140,First Owner,3,160.0,Honda
30512,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
30513,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
30514,18000.0,Chennai,22824,First Owner,8,100.0,Hero
30515,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
30516,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
30517,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
30518,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
30519,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
30520,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
30521,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
30522,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
30523,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
30524,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
30525,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
30526,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
30527,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
30528,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
30529,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
30530,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
30531,32000.0,Delhi,12000,First Owner,6,100.0,Hero
30532,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
30533,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
30534,39000.0,Delhi,22000,First Owner,4,100.0,Hero
30535,30000.0,Karnal,6639,First Owner,9,180.0,TVS
30536,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
30537,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
30538,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
30539,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
30540,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
30541,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
30542,11900.0,Noida,34968,First Owner,14,150.0,Hero
30543,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
30544,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
30545,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
30546,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
30547,25000.0,Delhi,48587,First Owner,8,150.0,Hero
30548,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
30549,87000.0,Pune,140,First Owner,3,160.0,Honda
30550,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
30551,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
30552,18000.0,Chennai,22824,First Owner,8,100.0,Hero
30553,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
30554,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
30555,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
30556,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
30557,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
30558,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
30559,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
30560,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
30561,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
30562,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
30563,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
30564,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
30565,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
30566,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
30567,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
30568,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
30569,32000.0,Delhi,12000,First Owner,6,100.0,Hero
30570,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
30571,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
30572,39000.0,Delhi,22000,First Owner,4,100.0,Hero
30573,30000.0,Karnal,6639,First Owner,9,180.0,TVS
30574,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
30575,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
30576,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
30577,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
30578,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
30579,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
30580,11900.0,Noida,34968,First Owner,14,150.0,Hero
30581,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
30582,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
30583,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
30584,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
30585,25000.0,Delhi,48587,First Owner,8,150.0,Hero
30586,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
30587,87000.0,Pune,140,First Owner,3,160.0,Honda
30588,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
30589,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
30590,18000.0,Chennai,22824,First Owner,8,100.0,Hero
30591,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
30592,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
30593,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
30594,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
30595,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
30596,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
30597,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
30598,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
30599,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
30600,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
30601,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
30602,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
30603,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
30604,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
30605,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
30606,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
30607,32000.0,Delhi,12000,First Owner,6,100.0,Hero
30608,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
30609,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
30610,39000.0,Delhi,22000,First Owner,4,100.0,Hero
30611,30000.0,Karnal,6639,First Owner,9,180.0,TVS
30612,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
30613,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
30614,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
30615,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
30616,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
30617,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
30618,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
30619,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
30620,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
30621,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
30622,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
30623,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
30624,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
30625,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
30626,32000.0,Delhi,12000,First Owner,6,100.0,Hero
30627,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
30628,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
30629,39000.0,Delhi,22000,First Owner,4,100.0,Hero
30630,30000.0,Karnal,6639,First Owner,9,180.0,TVS
30631,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
30632,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
30633,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
30634,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
30635,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
30636,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
30637,11900.0,Noida,34968,First Owner,14,150.0,Hero
30638,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
30639,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
30640,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
30641,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
30642,25000.0,Delhi,48587,First Owner,8,150.0,Hero
30643,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
30644,87000.0,Pune,140,First Owner,3,160.0,Honda
30645,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
30646,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
30647,18000.0,Chennai,22824,First Owner,8,100.0,Hero
30648,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
30649,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
30650,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
30651,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
30652,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
30653,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
30654,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
30655,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
30656,11900.0,Noida,34968,First Owner,14,150.0,Hero
30657,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
30658,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
30659,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
30660,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
30661,25000.0,Delhi,48587,First Owner,8,150.0,Hero
30662,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
30663,87000.0,Pune,140,First Owner,3,160.0,Honda
30664,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
30665,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
30666,18000.0,Chennai,22824,First Owner,8,100.0,Hero
30667,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
30668,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
30669,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
30670,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
30671,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
30672,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
30673,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
30674,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
30675,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
30676,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
30677,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
30678,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
30679,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
30680,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
30681,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
30682,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
30683,32000.0,Delhi,12000,First Owner,6,100.0,Hero
30684,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
30685,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
30686,39000.0,Delhi,22000,First Owner,4,100.0,Hero
30687,30000.0,Karnal,6639,First Owner,9,180.0,TVS
30688,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
30689,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
30690,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
30691,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
30692,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
30693,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
30694,11900.0,Noida,34968,First Owner,14,150.0,Hero
30695,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
30696,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
30697,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
30698,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
30699,25000.0,Delhi,48587,First Owner,8,150.0,Hero
30700,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
30701,87000.0,Pune,140,First Owner,3,160.0,Honda
30702,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
30703,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
30704,18000.0,Chennai,22824,First Owner,8,100.0,Hero
30705,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
30706,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
30707,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
30708,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
30709,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
30710,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
30711,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
30712,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
30713,11900.0,Noida,34968,First Owner,14,150.0,Hero
30714,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
30715,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
30716,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
30717,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
30718,25000.0,Delhi,48587,First Owner,8,150.0,Hero
30719,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
30720,87000.0,Pune,140,First Owner,3,160.0,Honda
30721,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
30722,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
30723,18000.0,Chennai,22824,First Owner,8,100.0,Hero
30724,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
30725,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
30726,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
30727,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
30728,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
30729,45000.0,Chennai,18742,First Owner,6,150.0,Yamaha
30730,43000.0,Bangalore,42837,First Owner,8,150.0,Honda
30731,55000.0,Rupnagar,27000,First Owner,9,150.0,Yamaha
30732,11900.0,Noida,34968,First Owner,14,150.0,Hero
30733,105000.0,Delhi,20000,First Owner,4,350.0,Royal Enfield
30734,18000.0,Hyderabad,3869,First Owner,16,100.0,Hero
30735,48000.0,Allahabad,41939,First Owner,8,200.0,Bajaj
30736,50000.0,Bangalore,29134,First Owner,7,220.0,Bajaj
30737,25000.0,Delhi,48587,First Owner,8,150.0,Hero
30738,70000.0,Mumbai,8000,First Owner,5,220.0,Bajaj
30739,87000.0,Pune,140,First Owner,3,160.0,Honda
30740,10000.0,Ghaziabad,64955,First Owner,15,150.0,Bajaj
30741,25000.0,Delhi,65000,First Owner,12,150.0,Yamaha
30742,18000.0,Chennai,22824,First Owner,8,100.0,Hero
30743,14227.0,Bhopal,36000,First Owner,15,150.0,Bajaj
30744,35000.0,Bangalore,60000,First Owner,9,220.0,Bajaj
30745,450000.0,Jodhpur,3430,First Owner,4,750.0,Harley-Davidson
30746,139000.0,Hyderabad,21300,First Owner,4,400.0,Bajaj
30747,80000.0,Hyderabad,7127,First Owner,5,220.0,Bajaj
30748,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
30749,32000.0,Lucknow,22697,First Owner,7,125.0,Suzuki
30750,20000.0,Kanchipuram,52000,First Owner,10,150.0,Yamaha
30751,55005.0,Godhara,6600,First Owner,5,220.0,Bajaj
30752,87000.0,Gautam Buddha Nagar,16336,First Owner,7,350.0,Royal Enfield
30753,70000.0,Mumbai,13858,Second Owner,11,350.0,Royal Enfield
30754,35000.0,Ahmedabad,11885,First Owner,12,125.0,Suzuki
30755,196700.0,Mumbai,13216,First Owner,4,390.0,KTM
30756,25000.0,Delhi,32588,First Owner,9,150.0,Bajaj
30757,123000.0,Kadapa,14500,First Owner,4,250.0,Yamaha
30758,95500.0,Delhi,18000,First Owner,8,350.0,Royal Enfield
30759,32000.0,Delhi,12000,First Owner,6,100.0,Hero
30760,41000.0,Delhi,20245,Second Owner,11,220.0,Bajaj
30761,15000.0,Perumbavoor,35000,Second Owner,19,100.0,Hero
30762,39000.0,Delhi,22000,First Owner,4,100.0,Hero
30763,30000.0,Karnal,6639,First Owner,9,180.0,TVS
30764,60000.0,Delhi,20373,First Owner,6,220.0,Bajaj
30765,15600.0,Jaipur,84186,First Owner,16,125.0,Hero
30766,22000.0,Pune,60857,First Owner,13,150.0,Bajaj
30767,23000.0,Lucknow,20000,First Owner,6,100.0,Bajaj
